	120.000000	-60.108000	4.600000
	120.020000	-59.868000	8.400000
	120.040000	-59.568000	11.800000
	120.060000	-59.196000	15.200000
	120.080000	-58.764000	18.400000
	120.100000	-58.260000	21.800000
	120.120000	-57.684000	25.200000
	120.140000	-57.036000	28.800000
	120.160000	-56.328000	32.200000
	120.180000	-55.572000	35.200000
	120.200000	-54.768000	37.800000
	120.220000	-53.892000	40.600000
	120.240000	-52.956000	43.600000
	120.260000	-51.972000	46.600000
	120.280000	-50.940000	49.200000
	120.300000	-49.872000	51.400000
	120.320000	-48.744000	53.800000
	120.340000	-47.604000	55.600000
	120.360000	-46.404000	57.800000
	120.380000	-45.180000	59.400000
	120.400000	-43.920000	61.400000
	120.420000	-42.636000	62.800000
	120.440000	-41.316000	64.400000
	120.460000	-39.960000	66.000000
	120.480000	-38.604000	67.200000
	120.500000	-37.260000	67.600000
	120.520000	-35.904000	67.600000
	120.540000	-34.524000	68.000000
	120.560000	-33.108000	69.200000
	120.580000	-31.704000	70.000000
	120.600000	-30.312000	70.200000
	120.620000	-28.920000	69.800000
	120.640000	-27.504000	70.000000
	120.660000	-26.076000	70.600000
	120.680000	-24.648000	71.200000
	120.700000	-23.244000	71.000000
	120.720000	-21.864000	70.200000
	120.740000	-20.496000	69.200000
	120.760000	-19.128000	68.600000
	120.780000	-17.748000	68.600000
	120.800000	-16.404000	68.200000
	120.820000	-15.060000	67.800000
	120.840000	-13.752000	66.600000
	120.860000	-12.444000	66.000000
	120.880000	-11.160000	65.000000
	120.900000	-9.900000	64.200000
	120.920000	-8.652000	63.200000
	120.940000	-7.428000	62.200000
	120.960000	-6.216000	61.400000
	120.980000	-5.052000	60.000000
	121.000000	-3.912000	58.600000
	121.020000	-2.784000	57.200000
	121.040000	-1.668000	56.400000
	121.060000	-0.588000	55.400000
	121.080000	0.456000	54.000000
	121.100000	1.488000	52.600000
	121.120000	2.484000	51.200000
	121.140000	3.444000	49.800000
	121.160000	4.356000	47.800000
	121.180000	5.256000	46.200000
	121.200000	6.132000	44.800000
	121.220000	6.960000	43.400000
	121.240000	7.752000	41.600000
	121.260000	8.496000	39.400000
	121.280000	9.216000	37.600000
	121.300000	9.888000	35.600000
	121.320000	10.536000	34.000000
	121.340000	11.148000	32.200000
	121.360000	11.712000	30.400000
	121.380000	12.240000	28.400000
	121.400000	12.732000	26.400000
	121.420000	13.188000	24.600000
	121.440000	13.596000	22.600000
	121.460000	13.956000	20.400000
	121.480000	14.280000	18.200000
	121.500000	14.568000	16.200000
	121.520000	14.820000	14.400000
	121.540000	15.024000	12.400000
	121.560000	15.180000	10.200000
	121.580000	15.288000	7.800000
	121.600000	15.372000	5.800000
	121.620000	15.420000	4.000000
	121.640000	15.420000	2.200000
	121.660000	15.372000	0.000000
